time,bat,alt,lat,lon,vx,vy,vz,wnd_dir,wnd_spd,gps,heading,roll,pitch,gps_glitch_x,gps_glitch_y
1563181485.387719,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181485.3896818,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181485.391985,17,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181485.610281,#,100.01,50.004566,8.5213045,-0.1,4.87,0.01,#,#,#,#,#,#,#,#
1563181485.6122808,#,#,#,#,#,#,#,#,#,#,91,0.6972589492797852,-14.966989517211914,#,#
1563181485.614281,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181485.616281,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181485.618382,17,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181485.7709029,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181485.8765368,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181485.878537,#,100.01,50.004566,8.5213222,-0.11,4.99,0.0,#,#,#,#,0.6647160053253174,-14.083518981933594,#,#
1563181485.880537,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181485.8825738,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181485.884721,17,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.0015368,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.115536,#,100.01,50.004566,8.5213399,-0.1,4.86,0.0,#,#,#,#,#,#,#,#
1563181486.1175768,#,#,#,#,#,#,#,#,#,#,#,0.6887142062187195,-13.846773147583008,#,#
1563181486.119583,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181486.121582,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181486.123988,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.390537,#,100.01,50.004566,8.5213571,-0.09,4.83,0.01,#,#,#,#,#,#,#,#
1563181486.3925369,#,#,#,#,#,#,#,#,#,#,#,0.791858971118927,-15.418818473815918,#,#
1563181486.394542,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181486.3965368,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181486.398541,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.6260588,#,100.01,50.004566,8.5213745,-0.1,4.87,0.01,#,#,#,#,#,#,#,#
1563181486.6280968,#,#,#,#,#,#,#,#,#,#,91,0.7339810729026794,-14.94778060913086,#,#
1563181486.630059,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181486.632058,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.790319,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.894316,#,100.01,50.004566,8.521392,-0.1,4.88,0.01,#,#,#,#,#,#,#,#
1563181486.896354,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.89835,#,#,#,#,#,#,#,#,#,#,#,0.7547420859336853,-14.52363109588623,#,#
1563181486.900351,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181486.90232,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181486.904347,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181486.906591,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.00032,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.164316,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.167379,#,100.01,50.004566,8.5214095,-0.1,4.88,0.01,#,#,#,#,#,#,#,#
1563181487.17366,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.175191,#,#,#,#,#,#,#,#,#,#,#,0.7087126970291138,-14.64876937866211,#,#
1563181487.176352,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181487.1794338,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.182497,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.184917,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181487.187425,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.189837,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.191313,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.197815,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.54544,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.5474398,#,100.01,50.0045659,8.521427,-0.1,4.88,0.0,#,#,#,#,#,#,#,#
1563181487.549438,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.5554569,#,#,#,#,#,#,#,#,#,#,#,0.6823839545249939,-14.724592208862305,#,#
1563181487.559502,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181487.5614579,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.563448,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.565448,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.567441,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181487.5694408,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.571442,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.573452,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.57544,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.577442,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.5794349,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.581451,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.583436,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.585434,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.5874338,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.837451,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.839432,#,100.01,50.0045659,8.5214445,-0.1,4.88,0.01,#,#,#,#,0.6652144193649292,-14.703205108642578,#,#
1563181487.84146,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181487.843431,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.8454518,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181487.9982278,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.000237,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.092192,#,100.01,50.0045659,8.5214619,-0.1,4.88,0.01,#,#,#,#,#,#,#,#
1563181488.094228,#,#,#,#,#,#,#,#,#,#,91,0.6681007742881775,-14.68781852722168,#,#
1563181488.096195,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181488.09823,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.099742,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.3231928,#,100.01,50.0045659,8.5214794,-0.1,4.88,0.01,#,#,#,#,#,#,#,#
1563181488.32526,#,#,#,#,#,#,#,#,#,#,91,0.6923641562461853,-14.704243659973145,#,#
1563181488.3271918,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181488.329191,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.578192,#,100.01,50.0045659,8.5214967,-0.1,4.88,0.0,#,#,#,#,#,#,#,#
1563181488.580191,#,#,#,#,#,#,#,#,#,#,91,0.7133580446243286,-14.658474922180176,#,#
1563181488.582195,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181488.585193,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.805191,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.807231,#,100.01,50.0045659,8.5215141,-0.1,4.88,0.0,#,#,#,#,#,#,#,#
1563181488.8092299,#,#,#,#,#,#,#,#,#,#,91,0.7319349646568298,-14.71008014678955,#,#
1563181488.811229,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181488.8136308,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181488.966207,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.0001929,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.021196,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.022193,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.023192,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.0241919,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.025193,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.027197,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.029192,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.063191,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181489.065191,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.303598,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181489.5515978,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.553602,#,100.01,50.0045659,8.5215666,-0.1,4.88,0.01,#,#,#,#,#,#,#,#
1563181489.555601,#,#,#,#,#,#,#,#,#,#,#,0.7102906703948975,-14.723790168762207,#,#
1563181489.5576,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181489.5596359,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.5616388,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.795997,#,100.01,50.0045658,8.521584,-0.1,4.88,0.01,#,#,#,#,#,#,#,#
1563181489.797998,#,#,#,#,#,#,#,#,#,#,#,0.7067593932151794,-14.754283905029297,#,#
1563181489.8,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181489.802036,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.803998,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181489.9525259,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.000825,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.050849,#,100.01,50.0045658,8.5216014,-0.1,4.89,0.01,#,#,#,#,#,#,#,#
1563181490.052845,#,#,#,#,#,#,#,#,#,#,#,0.6886439323425293,-14.739893913269043,#,#
1563181490.054846,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181490.05689,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181490.058879,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.275847,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.2778878,#,100.01,50.0045658,8.5216189,-0.1,4.91,0.0,#,#,#,#,0.6753720641136169,-14.609859466552734,#,#
1563181490.279882,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181490.281882,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.283947,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.527386,#,100.0,50.0045657,8.5216365,-0.1,4.91,0.0,#,#,#,#,#,#,#,#
1563181490.5294108,#,#,#,#,#,#,#,#,#,#,#,0.7028700113296509,-13.982563972473145,#,#
1563181490.531421,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181490.533387,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.535424,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.753386,#,100.0,50.0045657,8.5216539,-0.09,4.88,0.0,#,#,#,#,#,#,#,#
1563181490.755426,#,#,#,#,#,#,#,#,#,#,#,0.717418372631073,-14.72075080871582,#,#
1563181490.757422,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181490.7594218,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.7614849,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.908417,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181490.998529,#,100.0,50.0045657,8.5216713,-0.1,4.89,0.0,#,#,#,#,#,#,#,#
1563181491.0005288,#,#,#,#,#,#,#,#,#,#,91,0.7000042796134949,-14.743399620056152,#,#
1563181491.002529,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181491.004528,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.006566,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.0645978,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.2235289,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.225565,#,100.0,50.0045657,8.5216887,-0.1,4.89,0.0,#,#,#,#,0.642956018447876,-14.55656623840332,#,#
1563181491.227598,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181491.22959,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.23185,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.478531,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.4805849,#,100.0,50.0045656,8.5217062,-0.1,4.89,0.0,#,#,#,#,0.6505522727966309,-14.581867218017578,#,#
1563181491.4825568,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181491.484604,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.487006,16,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.706032,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.708032,#,100.0,50.0045656,8.5217237,-0.1,4.89,0.0,#,#,#,#,0.6380571722984314,-14.60547924041748,#,#
1563181491.710065,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181491.712029,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181491.7140498,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.874028,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.968067,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181491.970057,#,100.0,50.0045656,8.5217411,-0.09,4.88,0.0,#,#,#,#,0.6923019289970398,-14.620889663696289,#,#
1563181491.972061,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181491.974027,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181491.976027,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.0010328,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.2010698,#,100.0,50.0045656,8.5217585,-0.09,4.88,0.0,#,#,#,#,#,#,#,#
1563181492.203068,#,#,#,#,#,#,#,#,#,#,91,0.6781455874443054,-14.719063758850098,#,#
1563181492.205066,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181492.207093,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.208391,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.4567819,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.458783,#,100.0,50.0045656,8.521776,-0.09,4.88,0.0,#,#,#,#,#,#,#,#
1563181492.460784,#,#,#,#,#,#,#,#,#,#,91,0.7103694677352905,-14.728995323181152,#,#
1563181492.462754,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181492.464805,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.69275,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.694788,#,100.0,50.0045656,8.5217933,-0.1,4.89,0.0,#,#,#,#,0.6368183493614197,-14.700841903686523,#,#
1563181492.696792,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181492.698788,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.700788,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.861791,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.970751,#,100.0,50.0045656,8.5218107,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181492.97276,#,#,#,#,#,#,#,#,#,#,#,0.6167859435081482,-14.698217391967773,#,#
1563181492.974756,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181492.97676,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181492.978855,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181492.9820938,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181493.001087,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181493.211789,#,100.0,50.0045656,8.5218282,-0.09,4.89,0.0,#,#,#,#,0.671001136302948,-14.652545928955078,#,#
1563181493.213783,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181493.21578,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181493.2180688,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181493.474936,#,100.0,50.0045656,8.5218457,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181493.4769418,#,#,#,#,#,#,#,#,#,#,#,0.6653324961662292,-14.688764572143555,#,#
1563181493.478549,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181493.480504,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181493.482092,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181493.483341,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181493.71507,#,100.0,50.0045656,8.5218631,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181493.717007,#,#,#,#,#,#,#,#,#,#,91,0.7014756798744202,-14.729698181152344,#,#
1563181493.719066,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181493.721037,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181493.898001,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.0002549,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.00805,#,100.0,50.0045656,8.5218805,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181494.010001,#,#,#,#,#,#,#,#,#,#,#,0.6565853953361511,-14.72935962677002,#,#
1563181494.012063,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181494.0140479,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181494.017005,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.0189989,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.2500029,#,100.0,50.0045656,8.521898,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181494.252038,#,#,#,#,#,#,#,#,#,#,91,0.6805693507194519,-14.694877624511719,#,#
1563181494.253999,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181494.256042,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.520035,#,100.0,50.0045656,8.5219154,-0.09,4.9,0.0,#,#,#,#,#,#,#,#
1563181494.522001,#,#,#,#,#,#,#,#,#,#,#,0.722342312335968,-14.640447616577148,#,#
1563181494.5240018,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181494.5260038,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181494.528059,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.530056,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.76556,#,100.0,50.0045656,8.5219328,-0.1,4.9,0.0,#,#,#,#,#,#,#,#
1563181494.767539,#,#,#,#,#,#,#,#,#,#,91,0.6800450682640076,-14.6107177734375,#,#
1563181494.7695398,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181494.7715468,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181494.9575078,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.0015159,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.058507,#,100.0,50.0045656,8.5219502,-0.1,4.89,0.0,#,#,#,#,#,#,#,#
1563181495.0605068,#,#,#,#,#,#,#,#,#,#,91,0.603240966796875,-14.665480613708496,#,#
1563181495.06251,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181495.064545,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.2944489,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.296486,#,100.0,50.0045656,8.5219677,-0.09,4.9,0.0,#,#,#,#,0.6724236011505127,-14.637100219726562,#,#
1563181495.298447,#,#,#,#,#,#,#,#,#,10,91,#,#,#,#
1563181495.300484,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.302633,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.587606,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.589607,#,100.0,50.0045656,8.5219852,-0.09,4.9,0.0,#,#,#,#,0.7681601047515869,-14.61552619934082,#,#
1563181495.591599,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181495.593596,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181495.5956,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.8250868,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.827126,#,100.0,50.0045656,8.5220027,-0.09,4.9,0.0,#,#,#,#,0.7142384052276611,-14.606698036193848,#,#
1563181495.829146,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181495.831147,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181495.833113,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181495.992086,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.000113,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.088089,#,100.0,50.0045656,8.5220201,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181496.090116,#,#,#,#,#,#,#,#,#,#,91,0.6599035263061523,-14.715933799743652,#,#
1563181496.092087,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181496.094087,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.3414629,#,100.0,50.0045656,8.5220375,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181496.343489,#,#,#,#,#,#,#,#,#,#,91,0.7152628302574158,-14.731459617614746,#,#
1563181496.345506,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181496.347461,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.599438,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.601439,#,100.0,50.0045656,8.5220548,-0.09,4.89,0.0,#,#,#,#,0.7386494874954224,-14.732409477233887,#,#
1563181496.603438,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181496.605437,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181496.607437,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.83095,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.832988,#,100.0,50.0045656,8.5220722,-0.09,4.89,0.0,#,#,#,#,0.7387936115264893,-14.771709442138672,#,#
1563181496.834981,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181496.836988,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181496.8393788,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181496.99247,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.00054,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.085499,#,100.0,50.0045656,8.5220896,-0.09,4.89,0.0,#,#,#,#,0.6949381828308105,-14.770487785339355,#,#
1563181497.0874739,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181497.089525,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181497.0916438,15,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.3138368,#,100.0,50.0045656,8.522107,-0.09,4.9,0.01,#,#,#,#,#,#,#,#
1563181497.315842,#,#,#,#,#,#,#,#,#,#,91,0.6489487886428833,-14.700716972351074,#,#
1563181497.317837,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181497.319804,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.585887,#,100.0,50.0045656,8.5221244,-0.09,4.89,0.0,#,#,#,#,#,#,#,#
1563181497.587895,#,#,#,#,#,#,#,#,#,#,#,0.706134557723999,-14.76904582977295,#,#
1563181497.5898938,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.5918958,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181497.5938969,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.595898,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181497.597889,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.5999289,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.601898,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.826361,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.8283598,#,100.0,50.0045656,8.5221419,-0.09,4.9,0.0,#,#,#,#,0.7100043296813965,-14.755642890930176,#,#
1563181497.83036,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181497.83236,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181497.83436,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181497.9873629,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.001761,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.080361,#,100.0,50.0045656,8.5221594,-0.09,4.9,0.0,#,#,#,#,0.7156628966331482,-14.698156356811523,#,#
1563181498.082361,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181498.0843608,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181498.08636,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.315364,#,100.0,50.0045656,8.5221769,-0.09,4.9,0.0,#,#,#,#,#,#,#,#
1563181498.3173609,#,#,#,#,#,#,#,#,#,#,91,0.6768091917037964,-14.733359336853027,#,#
1563181498.31936,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181498.3213599,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.32336,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.582366,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.584363,#,100.0,50.0045656,8.5221943,-0.09,4.9,0.0,#,#,#,#,#,#,#,#
1563181498.5863628,#,#,#,#,#,#,#,#,#,#,#,0.6946192979812622,-14.766446113586426,#,#
1563181498.588362,#,#,#,#,#,#,#,#,#,#,91,#,#,#,#
1563181498.5903609,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.592367,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181498.5943599,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.5963628,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.598377,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181498.859442,#,100.0,50.0045655,8.5222117,-0.09,4.91,0.0,#,#,#,#,#,#,#,#
1563181498.86148,#,#,#,#,#,#,#,#,#,#,91,0.702329695224762,-14.71619987487793,#,#
1563181498.8634439,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181498.865448,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181499.000589,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181499.032441,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563181499.1224449,#,100.0,50.0045655,8.5222291,-0.09,4.9,0.0,#,#,#,#,#,#,#,#
1563181499.124446,#,#,#,#,#,#,#,#,#,#,91,0.7093710899353027,-14.733229637145996,#,#
1563181499.126479,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563181499.128444,14,#,#,#,#,#,#,#,#,#,#,#,#,#,#
